7/269/8|darkgiggs/12345ieee|https://raw.githubusercontent.com/837951602/shenzhenIO-leaderboard-images/master/Images/haunted-doll-7-269-8.png|CP,CL
9/191/12|12345ieee/837951602||
9/207/11|hersmunch|https://raw.githubusercontent.com/837951602/shenzhenIO-leaderboard-images/master/Images/haunted-doll-9-207-11.png|
9/255/7|Community|https://raw.githubusercontent.com/837951602/shenzhenIO-leaderboard-images/master/Images/haunted-doll-9-255-7.png|LC,LP
12/141/21|837951602||
18/131/20|837951602||
22/120/46|837951602|https://raw.githubusercontent.com/837951602/shenzhenIO-leaderboard-images/master/Images/haunted-doll-22-120-46.png|PC
24/120/45|837951602|https://raw.githubusercontent.com/837951602/shenzhenIO-leaderboard-images/master/Images/haunted-doll-24-120-45.png|
26/120/34|837951602|https://raw.githubusercontent.com/837951602/shenzhenIO-leaderboard-images/master/Images/haunted-doll-26-120-34.png|PL
