12/616/34|Community|https://raw.githubusercontent.com/837951602/shenzhenIO-leaderboard-images/master/Images/sushi-making-robot-12-616-34.png|CP
12/672/32|Community|https://raw.githubusercontent.com/837951602/shenzhenIO-leaderboard-images/master/Images/sushi-making-robot-12-672-32.png|CL
14/715/25|837951602||LC,LP
16/622/30|Community|https://raw.githubusercontent.com/837951602/shenzhenIO-leaderboard-images/master/Images/sushi-making-robot-16-622-30.png|
16/628/26|837951602||
18/528/37|12345ieee|https://raw.githubusercontent.com/837951602/shenzhenIO-leaderboard-images/master/Images/sushi-making-robot-18-528-37.png|
24/546/28|12345ieee|https://raw.githubusercontent.com/837951602/shenzhenIO-leaderboard-images/master/Images/sushi-making-robot-24-546-28.png|
26/486/30|Community|https://raw.githubusercontent.com/837951602/shenzhenIO-leaderboard-images/master/Images/sushi-making-robot-26-486-30.png|PC,PL
