6/111/13|Community|https://raw.githubusercontent.com/837951602/shenzhenIO-leaderboard-images/master/Images/wireless-game-controller-6-111-13.png|CP
6/125/10|12345ieee|https://raw.githubusercontent.com/837951602/shenzhenIO-leaderboard-images/master/Images/wireless-game-controller-6-125-10.png|
6/126/9|12345ieee/837951602|https://raw.githubusercontent.com/837951602/shenzhenIO-leaderboard-images/master/Images/wireless-game-controller-6-126-9.png|
6/203/8|Community|https://raw.githubusercontent.com/837951602/shenzhenIO-leaderboard-images/master/Images/wireless-game-controller-6-203-8.png|CL
8/98/9|Community|https://raw.githubusercontent.com/837951602/shenzhenIO-leaderboard-images/master/Images/wireless-game-controller-8-98-9.png|PC
8/99/8|12345ieee|https://raw.githubusercontent.com/837951602/shenzhenIO-leaderboard-images/master/Images/wireless-game-controller-8-99-8.png|
8/100/7|Matt6049|https://imgur.com/a/Y4KuRCf|
8/161/6|837951602||LC
9/98/8|837951602||PL
10/107/6|837951602||LP
